Info. ISIN,Info. CompanyName,Info. Ticker,Info. Country,Info. List,Info. Industry,Info. ReportDate. Next,Stock. LatestPrice,Stock. Return. Act_1d,Stock. Return. Act_1w,Stock. Return. Act_1m,Stock. Return. Act_3m,Stock. Return. Act_6m,Stock. Return. Act_1y,Stock. Return. Act_3y,Stock. Return. Act_5y,Valuation. MarketCap,Valuation. P/E. Latest,Valuation. P/E. Avg_1y,Valuation. P/E. Avg_3y,Valuation. P/S. Latest,Valuation. P/S. Avg_1y,Valuation. P/S. Avg_3y,Valuation. P/FCF. Latest,Valuation. P/FCF. Avg_1y,Valuation. P/FCF. Avg_3y,TA. MA5/MA20,TA. MA20/MA70,TA. MA50/MA200,Strat. Graham,Profitability. ROC
NO0010014632,Biotec Pharmacon,BIOTEC,Norge,OB Match,Bioteknik,2017-04-27,6.30000019073486,,-0.0337422974407673,-0.275862038135529,-0.370000004768372,-0.491935461759567,-0.472803294658661,-0.631578922271728,0.150832131505013,276.847198486328,-13.141429901123,-24.1405906677246,-24.3374996185302,3.72061395645141,7.10097503662109,7.36928701400756,-13.0773401260375,-29.201639175415,-26.54248046875,-0.0784680247306824,-0.206539884209633,-0.226532518863678,1,-1.22016501426696
SE0002837955,Biotech-IgG,BIGG B,Sverige,Aktietorget,Bioteknik,2017-05-09,0.119999997317791,-0.0243902914226055,0.0256410147994757,0.363636314868927,0.276595771312714,0.0909090712666512,0.0810810476541519,-0.5,-0.388379216194153,26.2419605255126,-7.79220819473266,-13.0591497421264,-9.42267990112304,3.83991193771362,4.13194322586059,3.66710901260375,-7.49556112289428,-12.9657697677612,-9.37356185913085,0.156295895576477,0.0944538116455078,-0.198611617088318,1,-9.76521682739257
SE0008613731,Biovica,BIOVIC B,Sverige,First North,Bioteknik,,11.8000001907348,0.02608697488904,-0.0445344261825085,0.0535714626312256,,,,,,,,,,,,,,,,-0.0247900485992432,0.00812387466430664,,2,
FI0009007264,Bittium,BITTI,Finland,Mid Cap,Elektronisk utrustning,,6.94000005722045,0.00144303450360894,0.064417190849781,0.0981012433767319,0.130293190479279,0.18430033326149,0.160535126924515,1.67953670024871,9.67692375183105,247.383193969726,70.744140625,26.1620597839355,34.6713790893554,3.74255990982055,5.49648284912109,5.47730016708374,-15.2705698013305,3.41453909873962,97.4216690063476,0.0445860624313354,0.0235990285873413,0.0306805372238159,3,0.0236518494784832
SE0008242002,Björn Borg,BORG,Sverige,Small Cap,kläder & Textil,2017-05-11,34.099998474121,-0.0527778193354607,-0.0954907685518265,-0.0527778193354607,-0.111979246139526,-0.00292404345236719,0.0302114821970463,0.347826093435287,0.0302114821970463,857.546813964843,19.1616096496582,20.6118106842041,18.4426307678222,1.28697204589843,1.32308304309844,1.3397090435028,12.9267396926879,13.4398498535156,19.2209300994873,-0.00782430171966553,-0.0146274566650391,-0.0110597610473633,3,0.130142197012901
SE0001882291,Black Earth Farming,BEF SDB,Sverige,Small Cap,Livsmedel,2017-05-18,7,0.0144927389919758,,-0.0140844937413931,0.0144927389919758,0.400000005960464,0.886792421340942,0.196581214666367,-0.247311845421791,1460.56396484375,-15.6180295944213,-14.6018495559692,-5.31000518798828,1.69783103466033,0.801108598709106,1.08226597309112,-78.4996337890625,-9.04644393920898,-23.8661804199218,-0.0067591667175293,0.0159541368484497,0.225682258605957,2,-0.130592703819275
SE0002060863,BlackPearl Resources,PXXS SDB,Sverige,Mid Cap,Olja & Gas,2017-05-03,8.05000019073486,0.0254777427762747,-0.00617286283522844,-0.0799999758601189,-0.30303031206131,-0.334710717201233,0.267716586589813,-0.442906558513641,-0.687984466552734,2702.10302734375,-20.3334197998046,7.76347494125366,-3.77186298370361,3.71438288688659,4.17870903015136,3.82663297653198,4.4624810218811,-7.40277099609375,-2.19978094100952,0.00404345989227295,-0.111878454685211,-0.142930388450623,1,-0.0283660013228655
SE0000869646,Boliden,BOL,Sverige,Large Cap,Gruv & Metall,2017-04-25,243,0.0146137783303857,0.00330306799151003,-0.101995579898357,-0.125899270176888,0.0597470439970493,0.743185102939605,1.65718984603881,1.66593515872955,66463.171875,12.6596803665161,14.1863002777099,13.4818096160888,1.50379395484924,1.20337700843811,1.2610650062561,-34.0836791992187,-17.8579406738281,-11.6266803741455,-0.0238800048828125,-0.0735951662063599,0.105433702468872,4,0.157662898302078
SE0000396061,Bong Ljungdahl,BONG,Sverige,Small Cap,Tjänster & Leverans,2017-05-17,0.925000011920928,,0.0818713381886482,0.0632183998823166,0.0882352739572525,0.233333364129066,-0.143518537282944,-0.265872985124588,-0.88392961025238,195.364593505859,-4.39221286773681,-0.520395874977111,-2.29639911651611,0.0924584120512009,0.100386403501034,0.0933630093932152,4.38037300109863,2.95332598686218,3.87579107284545,0.0593607425689697,-0.0153352022171021,0.0286507606506348,2,0.0156617108732462
NO0003111700,Borgestad,BOR,Norge,OB Match,Handel & Distribution,2017-05-12,57.5,0.00877192988991737,-0.00862068962305784,0.0648148134350777,,-0.0416666641831398,-0.0254237297922373,-0.166666656732559,-0.540636122226715,195.097503662109,-3.28902196884155,-6.32771587371826,-7.38119316101074,0.249788105487823,0.303971797227859,0.298721104860306,-4.71785593032836,-9.38120460510253,-78.2687911987304,0.0498067140579224,-0.024066150188446,-0.0437998212873936,1,0.0154722202569246
NO0010657505,Borregaard,BRG,Norge,OB Match,Produktion,2017-05-03,100,0.0204081628471613,0.0309278350323439,0.0498687662184238,0.0810810849070549,0.194029852747917,0.659751057624816,1.25225222110748,,10000,17.1821308135986,12.5223398208618,14.4107999801635,2.21483898162841,1.53816294670104,1.66187095642089,18.9393901824951,14.6528902053833,24.4452400207519,0.0245105028152466,0.00508332252502441,0.139275908470154,1,0.224863886833191
SE0002939892,Botnia Exploration,BOTX,Sverige,Aktietorget,Gruv & Metall,,2.06999993324279,-0.00480768783017993,-0.137500062584877,-0.172000020742416,-0.295918405056,-0.0142857013270259,1.43529403209686,1.24999988079071,1.46428573131561,191.706802368164,-23.4693908691406,-23.2634906768798,-20.1211490631103,27.6194801330566,23.9386196136474,22.1389408111572,-15.0346498489379,-13.2386798858642,-12.5866403579711,-0.0964570641517639,-0.0916073322296143,0.104336261749268,,-0.128870904445648
SE0000437402,Boule Diagnostics,BOUL,Sverige,Small Cap,Sjukvård,2017-05-11,292.5,-0.00847457628697157,-0.0346534661948681,0.184210523962975,0.0597826093435287,0.203703701496124,2.5562310218811,4.73529434204101,6.24009895324707,1376.79699707031,35.8543815612792,23.6704902648925,28.4120998382568,3.25560998916625,2.0139889717102,2.21164393424987,49.525089263916,41.6972007751464,46.6421394348144,0.0881240367889404,0.0140492916107178,0.138269782066345,1,0.248164504766464
NO0010360266,Bouvet,BOUVET,Norge,OB Standard,IT-Tjänster,2017-05-19,159,0.0495049506425858,0.0258064512163401,0.0816326513886452,0.119718313217163,0.266932278871536,0.382608681917191,0.700534760951995,1.12000000476837,1629.75,20.6595497131347,14.7983102798461,15.9533004760742,1.22462904453277,0.829942226409912,0.896561622619628,21.5464191436767,14.7416200637817,24.6647605895996,0.0283035039901733,0.0160192251205444,0.100239753723145,1,8.96878147125244
SE0005731833,BrainCool,BRAIN,Sverige,Aktietorget,Sjukvård,,5.30000019073486,0.0291262324899435,0.00952384620904922,-0.0185185000300407,-0.361445784568787,-0.535087704658508,-0.605947971343994,0.630769252777099,,124.083602905273,-7.03944683074951,-20.7538700103759,-18.4013595581054,26.3839206695556,75.9808120727539,63.2382316589355,,-7.65127420425415,-10.1029996871948,-0.0254957675933838,-0.252947688102722,-0.371827840805054,,-0.438529014587402
SE0007491303,Bravida,BRAV,Sverige,Large Cap,Tjänster & Leverans,2017-05-10,62.7000007629394,0.0329489260911942,0.0245098043233156,0.0153846275061369,0.0754717290401459,0.177464812994003,0.205769255757332,,,12638.25,18.0032691955566,19.6314392089843,22.8321990966796,0.816424489021301,0.743443191051483,0.74958199262619,24.5402908325195,37.7890815734863,38.511001586914,-0.0177057981491089,0.0356801748275757,0.0644749402999878,3,0.149701505899429
DK0010129089,Brd. Klee,KLEE B,Denmark,Small Cap,Återförsäljare,,2760,,0.0415094345808029,0.0615384615957737,0.0222222227603197,-0.0142857143655419,0.100917436182499,0.13908377289772,0.769230782985687,2.75999999046325,,,,,,,,,,0.0138300657272339,-0.00203078985214233,-0.0202502012252808,2,
DK0010231018,Brdr. A&O Johansen,AOJ P,Denmark,Small Cap,Återförsäljare,,437,-0.0223713628947735,-0.0702127665281296,0.00575374020263553,-0.869940519332885,-0.852861940860748,-0.783877313137054,-0.71136063337326,-0.563872277736663,224.443206787109,2.1293818950653,6.48389196395874,6.78568077087402,0.0794943571090698,0.23629030585289,0.226963996887207,2.11431694030761,54.1732597351074,84.0534973144531,-0.0360176563262939,-0.774340689182281,-0.420987218618393,2,0.134726196527481
DK0010256197,Brdr. Hartmann,HART,Denmark,Mid Cap,Produktion,,340,,-0.014492753893137,0.021021019667387,-0.0909090936183929,0.00890207663178444,0.341222882270813,0.78010469675064,2.03571414947509,0.340000003576279,,,,,,,,,,-0.00623822212219238,0.0127615928649902,-0.00811994075775146,2,
SE0000648669,Bredband2,BRE2,Sverige,First North,Telekommunikationstjänster,2017-04-27,0.990000009536743,0.00507613737136126,-0.0198019612580538,0.0153846004977822,0.0102040721103549,-0.0480768792331219,0.261146456003189,1.20000004768371,4.21052646636962,693.992004394531,25.1268997192382,22.9001197814941,24.2234802246093,1.46883499622344,1.28424894809722,1.2822630405426,13.106309890747,11.222089767456,11.2111101150512,-0.00400000810623169,-0.00384229421615601,0.0285831689834595,,0.822554409503936
SE0004019545,Brighter,BRIG,Sverige,First North,Sjukvård,2017-05-19,5.15000009536743,-0.0096153300255537,-0.0550458207726479,0.271604895591736,0.0596707724034786,-0.119658090174198,0.872727274894714,-0.427777796983719,0.901632130146026,236.163497924804,-16.09375,-10.8091897964477,-12.0548200607299,10.2341604232788,30.2104606628417,44.060131072998,-5.6083869934082,-5.5097689628601,-6.88444709777832,0.0476001501083374,0.0968355014920235,-0.134580969810486,,-0.259609401226044
SE0000436974,Bringwell,BWL,Sverige,First North,Konsumentprodukter,,1.03999996185302,-0.00952380057424307,0.341935455799103,0.46478870511055,0.136611953377724,0.316455602645874,-0.174603193998337,-0.161290362477303,-0.315789490938187,268.553985595703,22.7571105957031,0.370044201612473,5.43866205215454,0.79859048128128,0.865384817123413,0.835945188999176,39.8684692382812,3.35842990875244,-7.40549278259277,0.308376789093018,0.0285391807556152,-0.0593506097793579,2,0.0683494880795479
SE0008588131,Briox,BRIX MTF,Sverige,NGM,IT-Tjänster,,2.23000001907348,-0.00888888072222471,0.0136363506317139,-0.268852442502975,-0.300940424203873,-0.481395363807678,-0.601785719394683,-0.876111149787902,-0.938055574893951,24.5969009399414,-1.1180750131607,-4.30887699127197,-3.44665598869323,2.74856400489807,11.0035495758056,9.08359909057617,-1.34490096569061,-4.19760513305664,-3.1576759815216,-0.0910631343722343,-0.190844535827637,-0.226644515991211,,-1.60436797142028
DK0010247956,Brondby IF,BIF,Denmark,Small Cap,"Hotell, restaurang & nöje",,0.615000009536743,,-0.023809501901269,-0.0159999839961529,-0.039062462747097,0.128440350294113,-0.267857104539871,-0.767924487590789,,,,,,,,,,,,-0.00647240877151489,0.0146592855453491,-0.142664551734924,2,
SE0000805426,BTS Group,BTS B,Sverige,Small Cap,Tjänster & Leverans,2017-05-10,83,-0.0059880237095058,-0.0459770113229752,0.0744336545467377,0.136986300349236,0.202898561954498,0.296875,0.482142865657806,0.41880339384079,1547.61804199218,19.9855499267578,18.8494396209716,18.3817405700683,1.33699297904968,1.24072098731994,1.2434959411621,101.857200622558,62.2373504638671,65.468017578125,0.0124906301498413,0.0528042316436768,0.11769437789917,4,0.262070089578629
SE0005677135,Bufab,BUFAB,Sverige,Mid Cap,Handel & Distribution,2017-04-27,103.5,0.00975609757006168,0.0171990171074867,-0.0235849041491747,0.301886796951294,0.361842125654221,0.669354856014251,0.649402379989624,,3944.48901367187,22.4123001098632,15.7076396942138,17.987169265747,1.33984005451202,0.940455377101898,1.01338505744934,33.1469612121582,5.51771879196166,16.7940502166748,-0.0272694826126099,0.101724147796631,0.230674520134926,1,0.133180797100067
SE0003849223,Bulten,BULTEN,Sverige,Mid Cap,Produktion,2017-04-25,127,0.0180360730737448,-0.0486891381442547,0.0495867766439915,0.200945630669594,0.395604401826859,0.592476487159729,0.633440494537353,2.13580250740051,2585.68188476562,16.2111797332763,12.9349403381347,14.1976995468139,0.94412738084793,0.697634816169738,0.742021024227142,11.2079801559448,16.9786796569824,2.35645103454589,0.0143800973892212,0.107312917709351,0.194664597511292,1,0.152011692523956
BMG173841013,BW LPG,BWLPG,Norge,OBX,Handel & Distribution,,36.2000007629394,-0.0133550800383091,0.000276378472335637,-0.0911373496055603,0.0168539974838495,0.326007395982742,-0.222508609294891,-0.512457907199859,,5138.15576171875,24.8985500335693,8.3767032623291,10.9961996078491,1.48649096488952,1.36581695079803,1.49294197559356,67.0388031005859,-33.7030601501464,20.7867393493652,-0.00469177961349487,-0.070212185382843,0.213772997260094,3,0.0264548901468515
BMG1190N1002,BW Offshore Limited,BWO,Norge,OB Match,Olja & Gas,,21.5,0.0238095242530107,0.0189573280513287,-0.048672579228878,0.0141509063541889,0.102564103901386,-0.686131358146667,-0.941576063632965,-0.940934062004089,3976.55395507812,-3.54101800918579,1.77980196475982,-0.477919399738312,0.557118713855743,0.408444613218307,0.548104882240295,-38.5736198425292,-49.3562812805175,-7.58470296859741,0.00299882888793945,-0.0346440672874451,0.071657657623291,2,-0.0123999202623963
NO0003087603,Byggma,BMA,Norge,OB Standard,Byggprodukter,,116,-0.0491803251206875,-0.0333333313465118,-0.0169491525739431,0.449999988079071,0.567567586898803,0.833992063999176,2.86666655540466,3.64000010490417,830.443969726562,13.0369300842285,5.05402708053588,6.41766023635864,0.540723979473114,0.334308803081512,0.334721803665161,-1186.34899902343,-142.005798339843,-394.18960571289,0.0115327835083008,0.135437607765198,0.332350730895996,3,0.109827302396297
SE0003303627,Byggmax,BMAX,Sverige,Mid Cap,Återförsäljare,2017-04-24,58.25,-0.0127118648961186,-0.0127118648961186,-0.08984375,-0.029166666790843,-0.0251046009361744,-0.0528455302119255,0.0938967168331146,0.545092821121215,3537.92993164062,12.1495895385742,15.8216495513916,14.4206895828247,0.656193017959594,0.810190379619598,0.821014404296875,16.7119998931884,-2.30124402046203,7.66582298278808,-0.0154617428779602,-0.021496593952179,-0.013239324092865,2,0.201423496007919
SE0009242324,Byggpartner,BYGGP,Sverige,First North,Byggprodukter,,44,0.0256409887224436,,0.0377358123660088,0.0602409653365612,,,,,532.7080078125,12.4748401641845,2.07913899421691,4.15827894210815,0.427310585975647,0.0712184235453606,0.142436802387238,34.1961708068847,5.69936180114746,11.3987197875976,0.0077286958694458,0.0295026302337646,0.0328719615936279,2,0.432148903608322
SE0005991981,C Security,CSEC,Sverige,Aktietorget,Elektronisk utrustning,,0.870000004768371,0.0545454733073711,0.0874999910593033,0.12258069217205,0.318181782960892,0.191780790686607,0.101265802979469,,,7.90046977996826,-2.80645203590393,-3.81339502334594,-3.96966195106506,9.8583345413208,15.3341999053955,12.945779800415,-2.82149600982666,-4.91781282424926,-4.33515882492065,-0.0109090805053711,0.0629487037658691,-0.136984825134277,1,-38.9437408447265
SE0009320286,Camanio Care,CARE,Sverige,Aktietorget,Sjukvård,,3.00999999046325,,-0.0593750178813934,-0.00331125524826348,,,,,,,,,,,,,,,,0.0550646781921387,-0.0300810933113098,,2,
SE0007692850,Camurus,CAMX,Sverige,Mid Cap,Läkemedel,2017-05-03,120,-0.0163934417068958,0.0126582272350788,0.0344827584922314,0.0596026480197906,0.0105263162404299,0.702127695083618,,,4473.72021484375,-43.9367294311523,-38.3260917663574,-32.8909912109375,40.5294303894042,30.5549507141113,27.7288608551025,-39.6023597717285,-23.2394199371337,-14.7813596725463,0.0253722667694092,0.0431861877441406,0.0570604801177979,1,-2.13999605178833
SE0006371126,Cantargia,CANTA,Sverige,First North,Bioteknik,2017-05-15,5.80000019073486,,-0.0491802841424942,-0.056910552084446,-0.14074070751667,-0.366120189428329,-0.274999976158142,,,186.035003662109,-3.46062111854553,-5.10394191741943,-5.71815395355224,579.548278808593,579.548278808593,579.548278808593,-3.41373705863952,-5.17391920089721,-4.28044700622558,-0.0174854397773743,-0.0347875356674194,-0.229100108146667,1,-2.23725199699401
SE0007439633,Capacent,CAPAC,Sverige,First North,Tjänster & Leverans,2017-05-10,40,,-0.01960782520473,-0.105145424604416,-0.154334023594856,-0.101123601198196,-0.259259253740311,,,105.720001220703,24.044240951538,15.3801803588867,15.7583503723144,0.71333622932434,0.828628420829772,0.751466512680053,-911.379272460937,-207.229400634765,-279.053100585937,-0.060336709022522,-0.0694233179092407,-0.0691657066345215,2,0.0427848100662231
SE0002692871,Caperio,CAPE,Sverige,First North,IT-Tjänster,2017-05-16,33.5,0.00600602943450212,-0.0059347408823669,0.0307692307978868,0.278625905513763,0.522727251052856,1.01807224750518,0.830601215362548,-0.0088757174089551,161.101501464843,13.3732500076293,8.46770858764648,4.19665193557739,0.162872895598412,0.109306201338768,0.119822800159454,2.25625991821289,1.94165301322937,-20.1256504058837,0.00284397602081299,0.0705749988555908,0.360138893127441,1,1.30613493919372
SE0007185681,Capio,CAPIO,Sverige,Mid Cap,Sjukvård,2017-05-03,49.2999992370605,0.00203248928301036,-0.0189054887741804,0.0123202968388796,0.0579399354755878,0.0859030336141586,0.105381183326244,,,6959.18798828125,16.0351295471191,17.5225391387939,23.8777904510498,0.483949095010757,0.504474282264709,0.509067118167877,1739.79699707031,451.776000976562,561.559814453125,0.00968742370605469,0.0424313545227051,0.0103921890258789,2,0.0580721199512482
FI0009013429,Cargotec,CGCBV,Finland,Large Cap,Tjänster & Leverans,2017-04-26,53.349998474121,0.0289296060800552,0.0171591565012932,0.0784313157200813,0.159782573580742,0.390771567821503,0.624543190002441,0.802973926067352,1.58353519439697,3430.67211914062,27.7792205810546,17.962890625,19.5912609100341,0.986165285110473,0.68755680322647,0.710574924945831,36.1123390197753,18.3588600158691,20.7709407806396,0.00174343585968018,0.0825220271945,0.143093466758728,2,0.0880150720477104
DK0010181759,Carlsberg B,CARL B,Denmark,Large Cap,Livsmedel,2017-05-04,687.5,0.00364963500760496,-0.0255138203501701,0.0353915654122829,0.118795767426491,0.170212760567665,0.113360315561295,0.218971639871597,0.410256415605545,104872.6015625,23.377830505371,-4.77186489105224,4.19678020477294,1.67490696907043,1.35064005851745,1.40509700775146,12.1732597351074,25.1146297454833,47.7261009216308,0.00416290760040283,0.0683110952377319,0.0535861253738403,2,0.0925115570425987
SE0001234923,Cassandra Oil,CASO,Sverige,First North,Produktion,2017-04-27,1.27999997138977,-0.0229007434099913,-0.0077519309706986,-0.0077519309706986,-0.098591536283493,-0.296703338623047,-0.62130182981491,-0.952592611312866,-0.938755929470062,80.1996765136718,-2.20423603057861,-4.27856016159057,-4.68871879577636,13.040599822998,16.985200881958,16.9651908874511,-2.42977809906005,-4.32282209396362,-4.33764791488647,0.0545599460601807,-0.0750894546508789,-0.0582972764968872,,-0.61684638261795
MT0001000109,Catena Media,CTM,Sverige,First North,Betting & Spel,2017-05-17,103,0.0172839518636465,-0.0782997757196426,-0.0283018872141838,-0.0418604649603367,0.295597463846207,0.907407402992248,,,5298.8349609375,31.7206096649169,22.8939399719238,17.2934894561767,11.2433996200561,9.49341297149658,6.45627117156982,-11.8087701797485,-12.215160369873,-7.46080589294433,-0.0168302655220032,0.0279065370559692,0.180911287665367,1,0.181535199284554
FI4000062781,Caverion,CAV1V,Finland,Mid Cap,Tjänster & Leverans,2017-04-28,7.59000015258789,0.0411522909998894,0.00930853374302387,0.032653097063303,0.0750708505511284,0.206677302718163,0.216346219182014,-0.00913834199309349,,949.395080566406,-25.3931102752685,21.1072196960449,-10.9313602447509,0.397569090127945,0.392649590969086,0.403244107961655,-14.7880897521972,-71.4883728027343,-2.2086579799652,-0.00306868553161621,0.0217336416244507,0.0658004283905029,,-0.119525998830795
CH0136071542,Cavotec,CCC,Sverige,Mid Cap,Produktion,2017-05-03,30.1000003814697,0.0134680001065135,0.0343642607331276,0.0788530707359314,0.308695673942566,0.368181824684143,0.308695673942566,-0.0352564230561256,0.386636763811111,2361.13403320312,20.5629196166992,27.3075008392333,30.3356990814208,1.08670794963836,0.920323371887207,1.00369703769683,28.833209991455,27.9543495178222,-14.4382095336914,0.0346404314041138,0.103170156478882,0.108423709869385,3,0.100956499576569
DK0060030286,cBrain,CBRAIN,Denmark,Small Cap,IT-Tjänster,,46,0.00436682906001806,-0.061224490404129,-0.0799999982118607,-0.171171173453331,-0.140186920762062,0.0772833526134491,4.13966512680053,8.31174087524414,,,,,,,,,,,-0.0472338199615479,-0.0506309904158115,-0.0425271987915039,2,
SE0005003217,Cell Impact,CI B,Sverige,First North,Produktion,2017-04-28,15.3999996185302,0.0370369851589203,-0.0609756074845791,-0.0778443738818169,-0.0609756074845791,-0.0253164917230606,0.399999976158142,2.58139491081237,,211.703796386718,-26.465030670166,-23.0316009521484,-21.7278003692626,66.1574401855468,87.238052368164,75.7621231079101,-11.44344997406,-13.34321975708,-15.5300397872924,-0.0818195343017578,0.0270265340805054,0.0388938188552856,1,-0.73333340883255
SE0000683484,CellaVision,CEVI,Sverige,Small Cap,Sjukvård,2017-05-04,171.5,0.0238805953413248,-0.028328612446785,0.193043485283852,0.332038849592209,1.04776120185852,2.11818170547485,6.86697244644165,8.85632228851318,4090.61791992187,54.4133491516113,33.3049201965332,36.124340057373,13.6382999420166,8.00486946105957,8.56215858459472,63.8112106323242,38.0429306030273,36.2082214355468,0.0896282196044922,0.169321060180664,0.370322942733765,3,0.828012466430664
SE0009189657,Cellink,CELLNK B,Sverige,First North,Bioteknik,2017-04-12,102.75,-0.0190930776298046,-0.0637813210487366,-0.15950919687748,-0.0237529687583447,-0.0846325233578682,,,,0.10275000333786,,,,,,,,,,-0.0417777299880981,-0.0376096367835999,0.128138065338135,2,
DK0010271584,Cemat,CEMAT,Denmark,Small Cap,Elektronisk utrustning,,0.317999988794327,0.0031545334495604,-0.0185185559093952,-0.0154799530282617,0.0031545334495604,0.0031545334495604,0.115789450705051,-0.552112698554992,-0.260465145111084,,,,,,,,,,,0.00124919414520264,0.0074613094329834,0.00308346748352051,2,
SE0008241558,Cereno Scientific,CRNO B,Sverige,Aktietorget,Läkemedel,,5.75,0.0849056243896484,0.055045910179615,-0.0416666641831398,-0.190140843391418,-0.0873016193509102,,,,63.1925010681152,-10.4450502395629,-10.4450502395629,,13.540280342102,13.540280342102,,-6.04423713684082,-6.04423713684082,,-0.0356357097625732,-0.088717095553875,-0.114968411624432,3,-1.30804204940795
SE0002081166,Challenger Mobile,CHAL B,Sverige,Aktietorget,Telekommunikationstjänster,,0.158999994397163,0.089041069149971,0.0816326141357422,-0.158730179071426,-0.201005056500435,-0.176165848970413,0.987500011920928,-0.116666734218597,-0.654347836971282,17.0646705627441,-3.7767219543457,-2.06007599830627,-2.65978407859802,379.21499633789,59.8437805175781,137.338806152343,-4.89801216125488,-3.57878494262695,-3.88356900215148,-0.0408431924879551,-0.192737221717834,0.0629438161849976,1,
DK0060055861,ChemoMetec,CHEMM,Denmark,Small Cap,Sjukvård,,35.599998474121,0.00281685823574662,,0.0532544180750847,0.0439882725477219,0.0259365327656269,-0.00280118430964649,7.89999961853027,7.4761905670166,,,,,,,,,,,0.0312365293502808,0.00162720680236816,-0.0181437730789185,2,
SE0009242654,ChemoTech,CMOTEC B,Sverige,First North,Sjukvård,,64,0.071129709482193,0.0847457572817802,-0.0266159698367119,-0.0339622646570206,,,,,93.568000793457,-24.6818408966064,-24.6818408966064,,55.4970397949218,55.4970397949218,,-13.9445600509643,-13.9445600509643,,-0.0155892968177795,-0.0808177590370178,0.0111534595489502,3,-1.9243049621582
SE0005191426,Cherry,CHER B,Sverige,Aktietorget,Betting & Spel,2017-05-10,298,0.00675675692036748,-0.00666666682809591,-0.0448717921972275,0.0136054418981075,0.568421065807342,0.800604224205017,7.18681287765502,11.0647764205932,5143.77783203125,8.31118392944335,26.4881496429443,-437.150299072265,3.50847697257995,2.73041796684265,2.75865292549133,-27.015640258789,10.2838296890258,-27.9121303558349,-0.038362443447113,0.00168383121490479,0.311856508255005,2,0.152081206440926
SE0009495559,Chordate Medical,CMH MTF,Sverige,NGM,Läkemedel,,9.39999961853027,,-0.129629671573639,-0.16071429848671,,,,,,,,,,,,,,,,-0.0633031725883484,-0.0756469964981079,-0.00463765859603882,2,
DK0060227585,Chr Hansen,CHR,Denmark,Large Cap,Bioteknik,2017-04-06,459.700012207031,0.00988576374948025,-0.00519366795197129,0.0330337360501289,0.089078426361084,0.186016514897346,0.128652155399323,0.933137118816375,1.86239099502563,60532.83984375,39.6765098571777,39.3098602294921,39.5098609924316,8.09698677062988,7.74375295639038,7.7323088645935,76.1899490356445,4494.64306640625,6121.17578125,-0.00475931167602539,0.0508037805557251,0.0814212635159492,1,0.184252694249153
SE0006143129,Christian Berner Tech,CBTT B,Sverige,First North,Produktion,2017-04-24,18.8999996185302,0.0106951259076595,-0.00526317767798901,0.0161289907991886,-0.100000016391277,-0.112676039338112,0.259999990463257,,,354.545104980468,23.7795696258544,16.3387508392333,17.6004791259765,0.803842306137084,0.728030383586883,0.710301220417022,159.705001831054,37.9182891845703,37.4775085449218,0.00399255752563477,-0.0269719958305359,-0.0276755690574646,1,0.419807702302933
SE0009496268,ChromoGenics,CHRO,Sverige,First North,Byggprodukter,,7,0.00719427224248648,-0.0140844937413931,0.0144927389919758,,,,,,,,,,,,,,,,-0.0536019802093506,0.0226955413818359,,2,
SE0000778474,Cinnober,CINN,Sverige,First North,IT-Tjänster,2017-05-04,285,0.00706713786348701,-0.0155440410599113,0.0961538478732109,0.0982658937573433,0.540540516376495,1.09558820724487,,,2130.94506835937,-3364.81689453125,-681.921081542968,-1057.51403808593,5.84090995788574,3.14874911308288,3.33456397056579,-129.643203735351,494.48388671875,10.7616500854492,0.047868013381958,0.0438085794448853,0.257489085197449,1,0.265686601400375
SE0000584948,Clas Ohlson,CLAS B,Sverige,Mid Cap,Återförsäljare,,151,0.0134228197857738,-0.00657894741743803,0.00666666682809591,0.106227099895477,0.168278515338898,-0.0903614461421967,0.0522648096084595,0.632432460784912,9522.9658203125,27.0618991851806,25.7956199645996,23.7658290863037,1.20254600048065,1.19462394714355,1.21916902065277,32.7700119018554,37.4825897216796,24.7390804290771,0.00509393215179443,0.050965428352356,0.0558990240097046,4,0.27744048833847
SE0005308558,Clavister,CLAV,Sverige,First North,Kommunikation,,40.9000015258789,,-0.0376470237970352,-0.0597700774669647,-0.209661811590195,-0.147916629910469,-0.180360719561577,,,844.2578125,-15.110650062561,-14.3136901855468,-13.0394096374511,10.9178800582885,10.032320022583,9.01729583740234,-11.4590597152709,-11.0913801193237,-9.51613521575927,-0.0325279235839844,-0.0800610184669495,-0.0449379682540894,1,-0.467579483985901
SE0008216303,Clean Motion,CLEMO,Sverige,First North,Produktion,2017-05-15,13.1999998092651,-0.0329670198261738,-0.00751882558688521,0.0559999831020832,0.0731706991791725,0.0352941043674946,,,,184.311599731445,-28.5097198486328,-14.2548599243164,-9.50323963165283,39.9029197692871,19.9514598846435,13.3009700775146,-10.3831701278686,-5.19158411026,-3.46105599403381,0.00842857360839844,0.074368953704834,-0.0416355691850185,1,-0.142877101898193
