Info.ISIN,Info.CompanyDescription,Info.CompanyName,Info.Ticker,Info.Country,Info.List,Info.Industry,Stock.LatestPrice,Stock.Return.Act_3m,Valuation.MarketCap,Valuation.P_E.Latest,Valuation.P_E.Avg_1y,Valuation.P_E.Avg_3y,Valuation.P_S.Latest,Valuation.P_S.Avg_1y,Valuation.P_S.Avg_3y,Valuation.P_FCF.Latest,Valuation.P_FCF.Avg_1y,Valuation.P_FCF.Avg_3y,TA.MA5_MA20,TA.MA20_MA70,TA.MA50_MA200,Strat.Graham,Profitability.ROC,Profitability.GrossMargin,Profitability.EBITMargin,Profitability.NetMargin,BalanceSheet.DebtPerShare,Profitability.ROE,Profitability.CurrentRatio,Profitability.DividendRatio,BalanceSheet.EquityPerShare
NO0003021909,,ABG Sundal Collier,ASC,Norge,OB Match,Bank,5.40000009536743,-0.0217391103506088,2542.03393554687,10.4874696731567,13.6504497528076,11.9199104309082,1.92040002346038,2.20175409317016,2.09234595298767,9.21026706695556,12.3809299468994,10.0123701095581,-0.00583386421203613,-0.0166892409324646,0.0504270792007446,,2.30168008804321,0.682556509971618,0.269169807434082,0.183123096823692,8.60510635375976,0.274239182472229,0.268591612577438,0.0925925895571709,1.88063824176788
SE0006256558,,Absolent,ABSO,Sverige,First North,Byggprodukter,134,0.0530451871454716,1517.01403808593,23.0585193634033,25.9616107940673,25.132640838623,3.53282809257507,3.88039302825927,3.77917194366455,34.5632095336914,42.2424011230468,330.415893554687,-0.0147764086723328,0.0383509397506714,0.0545517206192017,1,0.522282779216766,0.448429793119431,0.189080193638802,0.153212010860443,6.74236345291137,0.287079513072968,1.41560804843902,0.00671641808003187,20.8336372375488
SE0007387022,,Absolicon,ABSL,Sverige,Aktietorget,Energiproducenter,240,0.432835817337036,228.479995727539,-34.9202690124511,-34.9202690124511,,47.0704612731933,47.0704612731933,,-24.791669845581,-24.791669845581,,0.0095289945602417,0.0659463405609131,0.778121352195739,3,-1.90614700317382,0.681705772876739,-1.3096420764923,-1.34796094894409,,-1.09451305866241,0.588434875011444,,
SE0007897079,,AcadeMedia,ACAD,Sverige,Mid Cap,Konsument,58.5,-0.0126582272350788,5504.85009765625,13.6938199996948,15.5767202377319,10.5872201919555,0.592747926712036,0.638359010219573,0.42069348692894,20.4641304016113,28.7052192687988,19.1368103027343,0.00108623504638672,0.00722098350524902,-0.00900900363922119,3,0.121751002967358,0.701410591602325,0.0670830234885216,0.0432863086462021,46.861701965332,0.123048692941666,1.21050596237182,,34.7553176879882
SE0000105116,,Acando,ACAN B,Sverige,Mid Cap,IT-Tjänster,30.8999996185302,-0.057926818728447,3178.52905273437,15.1359300613403,11.998999595642,12.8957500457763,1.37957000732421,0.999488115310668,1.0220730304718,21.7707405090332,20.0274906158447,17.6043300628662,,-0.0178832411766052,0.152188420295715,3,0.216753005981445,0.330729216337204,0.108941003680229,0.0911458283662796,5.3921570777893,0.174273893237114,1.31282103061676,0.0420712009072304,11.8137254714965
SE0009268717,,Acarix,ACARIX,Sverige,First North,Sjukvård,19.1000003814697,-0.0861243605613708,,,,,,,,,,,-0.032899796962738,-0.0286998748779297,-0.0293146967887878,2,,,,,,,,,
SE0009580079,,Acosense,ACOS,Sverige,Aktietorget,Tjänster & Leverans,7.59999990463256,,,,,,,,,,,,-0.0465190969407558,-0.0501493215560913,-0.00486618280410767,2,,,,,,,,,
SE0009189608,,AcouSort,ACOU,Sverige,Aktietorget,Bioteknik,9.39999961853027,0.0273224040865898,51.8128013610839,-186.507904052734,-186.507904052734,,32.8970108032226,32.8970108032226,,,,,0.00841271877288818,-0.088046133518219,-0.0106937885284424,2,,0.142222210764885,-0.186666697263718,-0.176507890224457,,-3.56410193443298,6.05769300460815,,
SE0007306188,,Acrinova,ACRI,Sverige,Aktietorget,Fastigheter,40,-0.203980103135109,180.720001220703,8.79256153106689,10.7271795272827,8.37916088104248,3.60581803321838,5.52935314178466,9.62747859954833,,-0.765717923641204,0.158148795366287,-0.04573655128479,-0.0725640058517456,-0.136330425739288,,0.0276851803064346,0.676549851894378,0.20730659365654,0.410103976726532,52.4542503356933,0.107222408056259,0.124825701117516,0.0375000014901161,47.9237518310546
SE0009269467,,Actic Group,ATIC,Sverige,Small Cap,Konsument,52.5,,553.875,-139.850799560546,-34.9627113342285,-46.6169395446777,0.667368412017822,0.166842103004456,0.222456097602844,-6.96952295303344,-2.32317399978637,-2.32317399978637,0.0288852453231812,0.00485730171203613,,,0.0372479408979416,0.985607385635375,0.0425922907888889,-0.00477263983339071,91.3147964477539,-0.0108664892613888,0.64957582950592,,36.4514999389648
SE0001137985,,Active Biotech,ACTI,Sverige,Small Cap,Bioteknik,4.96999979019165,-0.704166650772094,481.215301513671,-8.21216106414794,-12.5896301269531,-11.694860458374,24.3038005828857,51.6454887390136,63.2873382568359,-7.67488479614257,-11.0124502182006,-10.0801000595092,-0.181373655796051,-0.538219332695007,0.0999525859951973,1,-0.170375093817711,0.212121203541756,-2.70707082748413,-2.95959591865539,2.38541674613952,-0.347362220287323,,,1.75729167461395
SE0009695927,,AcuCort,ACUC,Sverige,Aktietorget,Läkemedel,3.75,,,,,,,,,,,,-0.0274065136909485,-0.0421982370316982,,2,,,,,,,,,
SE0009160922,,AdderaCare,ADDERA,Sverige,First North,Sjukvård,16,0.0526315942406654,196,32.8879699707031,32.8879699707031,,2.08968591690063,2.08968591690063,,-18.9848899841308,-18.9848899841308,,0.0238555669784546,0.0463570356369019,-0.018442690372467,2,0.1788439899683,0.318197309970856,0.0947075486183167,0.063543513417244,4.42700004577636,0.150531709194183,1.0116159915924,,3.2994167804718
SE0007982814,,AddLife,ALIF B,Sverige,Mid Cap,Bioteknik,182,0.109756097197533,4176.89990234375,37.3609199523925,37.3609199523925,,2.15493011474609,2.15493011474609,,-64.1612930297851,-64.1612930297851,,-0.00545555353164673,0.0624767541885376,0.141923069953918,2,0.182298704981804,0.345663666725159,0.0765103399753571,0.0576794110238552,39.0818176269531,0.155949205160141,1.22933995723724,,32.5863647460937
SE0000472268,,Addnode,ANOD B,Sverige,Mid Cap,IT-Tjänster,80.5,0.150000005960464,2447.19995117187,25.3073005676269,20.8435001373291,21.2954998016357,1.07573997974395,0.866866528987884,0.914223670959472,63.3989601135253,56.4944610595703,66.8565979003906,0.0345816612243652,0.0821630954742432,0.14474356174469,2,0.169376507401466,0.608070731163024,0.0581564009189606,0.0425073616206646,37.5766677856445,0.0978645905852318,1.07539904117584,0.0279503110796213,32.936668395996
SE0005568136,,Addtech,ADDT B,Sverige,Mid Cap,Handel & Distribution,161.5,0.0838926210999489,10792.080078125,24.5276699066162,12.3079500198364,16.5974693298339,1.50349295139312,1.08637499809265,1.34822595119476,-239.823898315429,131.617202758789,-45.9499397277832,-0.0214198231697083,0.0616050958633423,0.102591402828693,5,0.282507002353668,0.311925292015076,0.0841460004448891,0.0612984076142311,42.0303039550781,0.252728283405304,1.58981204032897,0.0216718297451735,26.3787879943847
SE0001306119,,ADDvise Group A,ADDV A,Sverige,First North,Sjukvård,3,0.229508176445961,93.7350006103515,16.9491500854492,57.9173202514648,82.541648864746,0.413980007171631,0.448154807090759,0.402915388345718,-2.16913890838623,-1.78445303440093,0.120935402810574,-0.127497911453247,0.211741670966148,0.281529903411865,,0.139577999711037,0.429336100816727,0.0871462374925613,0.0244276188313961,5.78864526748657,0.116155996918678,0.997177004814147,,1.53174197673797
DK0060052843,,Admiral Capital,ADMCAP B,Denmark,Small Cap,Fastigheter,1.62999999523162,-0.0355029925704002,,,,,,,,,,,-0.00869035720825195,-0.00920432806015015,-0.00421136617660522,,,,,,,,,,
SE0005676277,,Advanced Stabilized Tech,ASTG MTF,Sverige,NGM,Kommunikation,0.156000003218651,-0.69108909368515,43.3151206970214,-6.1176471710205,-35.8386306762695,-4.24164009094238,2.11293196678161,11.2467403411865,4.63590383529663,-2.18763208389282,-8.87749862670898,-5.07999992370605,-0.230839788913727,-0.44384890794754,-0.498686701059341,,,,-0.32195121049881,-0.346341520547867,0.0927797853946686,,0.823293089866638,,
SE0006219473,,Advenica,ADVE,Sverige,First North,Kommunikation,15.3000001907348,-0.194736823439598,193.238998413085,-7.76098203659057,-14.9273195266723,-34.0428085327148,4.11593389511108,4.57189893722534,4.25364589691162,-30.2929897308349,-25.4808902740478,-39.6708984375,-0.0016518235206604,-0.115466482937336,-0.0908963084220886,,-0.469651311635971,0.524164497852325,-0.673901379108428,-0.530362725257873,2.00850009918212,-0.333520889282227,0.475384801626205,,6.22149991989135
NO0010626559,,Aega,AEGA,Norge,Oslo Axess,Investmentbolag,2.25,-0.20774644613266,61.560001373291,-210.280395507812,-210.280395507812,,85.0276336669921,85.0276336669921,,-21.6684303283691,-21.6684303283691,,-0.0292496681213379,-0.0863166451454163,-0.121099174022675,,-0.0593182817101479,-0.185082897543907,-0.185082897543907,-0.406077295541763,,-0.0933926329016685,0.208345293998718,0.0117777800187469,0.116592593491077
SE0009346299,,Aerowash,AERW B,Sverige,Aktietorget,Tjänster & Leverans,8.10000038146972,-0.349397540092468,,,,,,,,,,,-0.0332326292991638,-0.0992082953453064,-0.0687712430953979,2,,,,,,,,,
NO0003078107,,AF Gruppen,AFG,Norge,OB Match,Byggnation,160.5,0.00626959279179573,14875.1396484375,22.920389175415,18.6383800506591,18.772289276123,1.25730204582214,1.07391595840454,1.05721700191497,14.6842498779296,13.8019304275512,12.5130596160888,0.000634193420410156,0.00546503067016602,0.00445926189422607,4,0.512144684791564,0.42016738653183,0.0837629958987236,0.0548558905720711,52.8804359436035,0.285274684429169,1.65700304508209,0.0498442426323891,22.25
FI0009800098,,Afarak,AFAGR,Finland,Small Cap,Gruv & Metall,0.925000011920928,,243.31199645996,-264.285705566406,177.344100952148,-74.257698059082,1.56697499752044,0.792645096778869,0.894556820392608,35.3908309936523,-375.031005859375,11.7721395492553,-0.0654672384262085,0.126507878303528,0.310733318328857,2,-0.00451669190078974,,-0.00650458876043558,-0.00603445479646325,0.319593161344528,-0.00531821325421333,0.596658527851104,,0.654129266738891
FI0009013312,,Affecto,AFE1V,Finland,Small Cap,IT-Tjänster,3.59999990463256,0.224489748477936,77.731201171875,16.4684391021728,34.6864585876464,-7.28735399246215,0.688788771629333,0.60384202003479,0.647391974925994,21.6040000915527,10.6206998825073,13.3615798950195,0.0646766424179077,0.104038827121258,0.079668402671814,2,0.119373299181461,0.767208397388458,0.0590773820877075,0.0418335497379303,2.53990483283996,0.0736298710107803,0.960802316665649,0.04444445297122,3.05323815345764
CA00829Q1019,,Africa Oil,AOI,Sverige,Mid Cap,Olja & Gas,13.3999996185302,-0.207569509744644,6117.93115234375,35.9442100524902,14.7589902877807,22.5049800872802,,,,-17.0628700256347,-2.67057394981384,-5.79301881790161,-0.0210546255111694,-0.0632690787315369,-0.0519113540649414,3,-0.0374292805790901,,,,0.630957663059234,0.0197507198899984,,,18.8994140625
AU000000AOQ0,,African Petroleum,APCL,Norge,Oslo Axess,Olja & Gas,4.38000011444091,0.412903279066086,466.95620727539,122.346397399902,25.9871196746826,37.972900390625,742.496704101562,279.157196044921,290.488891601562,-22.4400005340576,3.7760739326477,-9.9528751373291,-0.24786901473999,0.0313471555709839,0.821274995803833,,0.0188998989760876,-58.0737800598144,4.87295293807983,6.08268356323242,1.61560094356536,0.0227083805948496,,,1.58922266960144
SE0005799046,,Ages Industri,AGES B,Sverige,First North,Produktion,120,0.156626507639885,814.679992675781,17.1152305603027,19.1916809082031,16.3123893737792,1.00702095031738,0.958933770656585,0.970840573310852,18.5154590606689,12.202070236206,16.9408493041992,-0.0376545786857605,0.101190455257893,0.220639005303383,,0.121376797556877,0.152039602398872,0.0828182995319366,0.0588380731642246,72,0.110185205936432,0.936342597007751,0.0333333313465118,72
DK0060823516,,Agromino,AGRO,Sverige,Small Cap,Livsmedel,23.5,0.415662616491318,406.162292480468,-1.70176398754119,-0.700774073600769,-1.26931595802307,1.07158195972442,0.385625094175339,0.594501674175262,2.48814296722412,2.41025400161743,5.19421195983886,0.0770344734191895,0.130361914634705,-0.0751084685325623,2,0.0783966407179832,0.445604205131531,0.0800882801413536,-0.629691839218139,8.23397636413574,-0.824989080429077,0.882941782474517,,16.829906463623
SE0005962362,,AHA World,AHA,Sverige,Aktietorget,Betting & Spel,2.00999999046325,-0.377708971500397,25.2355499267578,-2.36832809448242,-10.127079963684,-10.2561197280883,1.28608500957489,3.81678891181945,3.73423504829406,-2.04220700263977,-7.83662700653076,-9.47790622711181,-0.101133584976196,-0.21350085735321,-0.361183404922485,,-7.12916851043701,-0.165069803595543,-0.599123358726501,-0.543063879013061,0.295916676521301,-3.65934109687805,3.03605103492736,,0.242666661739349
SE0009155005,"Ahlsell är en ledande distributör i Norden av installationsprodukter, verktyg och förnödenheter för installatörer, byggbolag, fastighetsskötare, industri- och kraftbolag samt offentlig sektor.",Ahlsell,AHSL,Sverige,Large Cap,Tjänster & Leverans,58.75,-0.00423728814348578,19900.560546875,58.1913604736328,14.5478401184082,19.3971195220947,0.808768689632415,0.202192202210426,0.269589602947235,27.7940807342529,6.94852113723754,9.26469421386718,-0.0226459503173828,-0.00054699182510376,0.0551451444625854,1,0.105350196361542,0.271884888410568,0.0698610097169876,0.0138990497216582,46.1065101623535,0.0422796383500099,1.03936803340911,0.0059574474580586,23.9319534301757
FI4000048418,"Munksjö är ett internationellt specialpappersföretag. De producerar särskilt utvalda specialpapper, som utgör centrala delar inom design- och tillverkningsprocesser för kunderna. I produkterbjudandet ingår dekorpapper, releasepapper, elektrotekniskt papper, slipbaser, grafiska- och industriella papper och mellanläggspapper.",Ahlstrom-Munksjö,AM1S,Sverige,Large Cap,Produktion,189.600006103515,0.312110781669617,9624.28515625,21.4965991973876,15.7364997863769,19.642499923706,0.867429077625274,0.562411785125732,0.620691776275634,11.7231998443603,8.58332252502441,17.5593109130859,0.0604913234710693,0.174259915947914,0.119118578732014,1,0.103440396487713,0.532779514789581,0.0655898079276085,0.0403523668646812,144.291519165039,0.108665600419044,0.978867828845977,0.0224762707948685,82.402717590332
FI4000048418,"Munksjö är ett internationellt specialpappersföretag. De producerar särskilt utvalda specialpapper, som utgör centrala delar inom design- och tillverkningsprocesser för kunderna. I produkterbjudandet ingår dekorpapper, releasepapper, elektrotekniskt papper, slipbaser, grafiska- och industriella papper och mellanläggspapper.",Ahlstrom-Munksjö,AM1S,Sverige,Large Cap,Produktion,189.600006103515,0.312110781669617,9624.28515625,21.4965991973876,15.7364997863769,19.642499923706,0.867429077625274,0.562411785125732,0.620691776275634,11.7231998443603,8.58332252502441,17.5593109130859,0.0604913234710693,0.174259915947914,0.119118578732014,1,0.103440396487713,0.532779514789581,0.0655898079276085,0.0403523668646812,144.291519165039,0.108665600419044,0.978867828845977,0.0224762707948685,82.402717590332
FI4000127535,,Ahola Transport,AHOLA,Finland,First North,Handel & Distribution,0.699999988079071,-0.0728476941585541,10.3774995803833,189.189193725585,90.6765975952148,86.7456665039062,0.10786409676075,0.483235210180283,0.23466819524765,20.3880195617675,69.053123474121,15.0073299407958,-0.0128964781761169,-0.0756236910820007,-0.03936368227005,1,0.0670980885624886,0.180949807167053,0.00614287611097097,0.000571672106161714,1.23564291000366,0.00866824295371771,4.06906604766845,0.142857104539871,0.453214287757874
SE0000598278,,AIK Fotboll,AIK B,Sverige,NGM,"Hotell, restaurang & nöje",1.75999999046325,-0.145631045103073,38.4366416931152,0.666111588478088,-3.29251599311828,-3.60570693016052,0.174786701798439,0.229206800460815,0.240038201212883,2.12451004981994,1.84898996353149,-6.56372499465942,-0.0690798163414001,-0.037064254283905,-0.0240654945373535,2,1.38725900650024,0.791956663131713,0.275381296873093,0.262407600879669,3.4422857761383,0.700864791870117,1.42222595214843,,3.92066669464111
SE0009242555,,Aino Health,AINO,Sverige,First North,Sjukvård,16.2000007629394,-0.124324284493923,,,,,,,,,,,-0.00383377075195312,-0.0704394578933716,-0.147462844848633,2,,,,,,,,,
NO0010215684,,Akastor,AKA,Norge,OB Match,Investmentbolag,12.5,-0.0384615361690521,3388.57495117187,-4.66104793548583,-2.27833604812622,-2.87924289703369,0.89882618188858,0.488561391830444,0.576773524284362,1.52845096588134,1.84208798408508,-0.832001984119415,-0.0352609157562256,-0.0321223139762878,0.0302199125289917,,-0.106281794607639,,-0.260742694139481,-0.192838191986084,25.7675285339355,-0.126171499490738,0.295825511217117,,21.2619934082031
SE0005936713,,Akelius R. Pref,AKEL PREF,Sverige,First North,Fastigheter,319.5,0.032310176640749,319.5,,,,,,,,,,0.00686931610107422,0.0153815746307373,0.00867557525634766,,,,,,,,,0.0625978112220764,
NO0010234552,,Aker,AKER,Norge,OB Match,Investmentbolag,312,-0.147540986537933,23138.859375,1.60552704334259,-10.7170000076293,-119.674499511718,0.529820621013641,0.241622298955917,0.297331511974335,-5.54888582229614,-2.68213200569152,-3.20821595191955,-0.0233281254768372,-0.0513825416564941,0.0377497673034668,,0.0289801601320505,0.131935104727745,0.0359947793185711,0.329997897148132,711.797302246093,0.360128909349442,0.471162587404251,0.0512820482254028,295.162170410156
NO0010345853,,Aker BP,DETNOR,Norge,OBX,Olja & Gas,138.100006103515,-0.0737759843468666,46641.48046875,73.9530868530273,28.0276699066162,48.8993797302246,2.96810603141784,2.09386301040649,1.93412804603576,13.5302600860595,2.67664909362792,8.43556404113769,-0.0281273126602173,0.0107041597366333,0.0236227512359619,1,0.083025835454464,0.747388064861297,0.375526398420334,0.0401360429823399,175.409698486328,0.0299056190997362,0.195930600166321,0.0465112291276455,62.5813064575195
NO0010716582,,Aker Solutions,AKSO,Norge,OBX,Olja & Gas,42.3699989318847,-0.131762310862541,11526.5,-480.385498046875,-51.3998794555664,-98.2435989379882,0.603508114814758,0.394791811704636,0.43009740114212,-33.9014816284179,-12.9953899383544,-9.12090015411376,-0.0541933141648769,-0.0730122327804565,0.118293285369873,1,0.0710984170436859,,0.027383379638195,-0.00125659897457808,48.926471710205,-0.00359066389501095,0.955340802669525,,24.066177368164
FI4000058870,,Aktia Bank A,AKTAV,Finland,Mid Cap,Bank,9.27000045776367,-0.0373831428587437,617.177978515625,12.5202598571777,13.0258798599243,12.541350364685,2.92086195945739,3.19786310195922,3.05294394493103,4.14491701126098,1.28578102588653,7.53544521331787,0.0146405696868896,-0.0235210061073303,-0.0328512787818909,,0.00675386330112815,0.657832503318786,0.291055381298065,0.233317598700523,134.437881469726,0.0804110243916512,,0.0647249221801758,9.2893943786621
NO0003097503,,AKVA Group,AKVA,Norge,OB Match,Livsmedel,73.75,-0.048387099057436,1905.25695800781,54.6458206176757,43.1688804626464,44.7409706115722,1.107342004776,0.973502278327941,0.946750879287719,-12.0836000442504,-28.3080902099609,-33.0552101135253,0.0485436916351318,-0.00198829174041748,-0.0826494693756104,,0.104026407003403,,0.0490407794713974,0.0202654004096985,39.1973609924316,0.078258328139782,1.20700597763061,0.00677966140210629,17.8045997619628
SE0008732218,,Alcadon Group,ALCA,Sverige,First North,Kommunikation,39.2999992370605,0.0886426866054535,642.633605957031,25.0063591003417,21.7389602661132,14.4926395416259,1.87356698513031,1.66212797164916,1.10808503627777,-69.8514785766601,-20.9481601715087,-13.9654397964477,0.00670969486236572,0.0645142793655396,0.195089221000671,,0.16239321231842,0.117784298956394,0.116326503455639,0.0749271214008331,15.4187498092651,0.253201991319656,0.98506611585617,,6.34375
SE0008348072,,Alelion Energy,ALELIO,Sverige,First North,Produktion,10,-0.0291262324899435,412.869995117187,-22.5174503326416,-11.2587299346923,-7.50581693649291,8.18747901916503,4.09373998641967,2.72916007041931,-12.3123502731323,-6.15617513656616,-4.10411596298217,-0.018591046333313,0.0215622186660767,-0.121699750423431,1,-0.473149418830872,0.219525292515755,-0.340710282325745,-0.363614678382874,0.540560960769653,-0.184092700481415,0.414133787155151,,2.42931699752807
SE0000695876,"Alfa Laval är en global leverantör av produkter och lösningar för värmeöverföring, separering och flödeshantering. Företagets nyckelprodukter är värmeväxlare, separatorer, pumpar och ventiler. Alfa Lavals produkter används bl.a vid framställning av livsmedel, kemikalier och läkemedel, i verkstadssektorn gruvindustrin och på fartyg. Produkterna säljs i cirka 100 länder",Alfa Laval,ALFA,Sverige,Large Cap,Produktion,174,0.048192773014307,72985.34375,33.2359199523925,24.3940601348876,25.0167503356933,2.05239796638488,1.72645199298858,1.75796794891357,17.9899806976318,14.6177701950073,14.7243700027465,-0.00914514064788818,0.028003454208374,0.138207912445068,3,0.0829869732260704,0.310396194458008,0.0825342386960983,0.0617530383169651,78.0238647460937,0.105162292718887,0.663773477077484,0.0244252905249596,49.5513114929199
SE0009470271,,Aligera B,ALIRA B,Sverige,First North,Energiproducenter,6.40000009536743,-0.420814484357834,69.7600021362304,-2.1575698852539,-1.07878494262695,-0.719190120697021,1.22394502162933,0.611972689628601,0.407981812953949,-2.75731205940246,-1.37865602970123,-0.919104099273681,-0.112340152263641,-0.166213765740395,-0.127850294113159,2,,0.499754399061203,-0.00289494008757174,-0.567285358905792,50.6670989990234,-0.229271396994591,0.0879980698227882,,14.102499961853
SE0007158910,,Alimak,ALIG,Sverige,Mid Cap,Tjänster & Leverans,139.5,0.0276243090629578,6043.97705078125,28.0859298706054,21.4085502624511,26.7600994110107,2.55030894279479,2.07995200157165,2.21813607215881,-6.7803201675415,12.9981803894042,11.8715295791625,0.0469238758087158,-0.00179791450500488,0.145277142524719,1,0.0823559165000916,0.380691170692444,0.137474209070206,0.0908055230975151,81.781394958496,0.0867007747292519,0.395075500011444,0.0143369194120169,57.7232551574707
DK0060027142,,ALK-Abello,ALK B,Denmark,Large Cap,Läkemedel,992,0.0486257933080196,0.991999983787536,,,,,,,,,,-0.0311641097068787,0.0297285318374634,0.0621719360351562,2,,,,,,,,,
SE0008374003,,Allgon,ALLG B,Sverige,First North,Kommunikation,11.6999998092651,-0.0750987976789474,198.334899902343,-8.09464645385742,5.70935106277465,10.9407501220703,1.41318500041961,1.57245004177093,1.38177394866943,-6.35118818283081,-120.034698486328,2.31899905204772,-0.00795978307723999,-0.0475945472717285,-0.0257126092910767,,-0.214942708611488,0.479735791683197,-0.170834898948669,-0.174589902162552,6.16637516021728,-0.264006793498993,0.732976794242858,,5.80074977874755
