Info.ISIN,Info.CompanyDescription,Info.CompanyName,Info.Country,Info.Industry,Info.List,Info.Ticker,Stock.Price.Latest,Stock.Return.Actual_3m,Stock.MarketCap,Stock.NrShares.Latest,Stock.NrShares.Growth.Actual_1y,BalanceSheet.AssetTurnover.Latest,BalanceSheet.CurrentRatio.Latest,BalanceSheet.CurrentRatio.Growth.Actual_1y,BalanceSheet.DebtPerShare.Latest,BalanceSheet.Equity.Latest,BalanceSheet.Equity.Growth.Actual_1y,BalanceSheet.EquityPerShare.Latest,BalanceSheet.NetDebt.Latest,BalanceSheet.NetDebt.Growth.Actual_1y,BalanceSheet.TotalAssets.Latest,BalanceSheet.TotalAssets.Growth.Actual_1y,IncomeStatement.NetProfit.Growth.Actual_1q,IncomeStatement.NetProfit.Growth.Actual_1y,IncomeStatement.Revenue.Growth.Actual_1q,IncomeStatement.Revenue.Growth.Actual_1y,Profitability.CashFlowOperations.Latest,Profitability.CashFlowOperations.Growth.Actual_1y,Profitability.Dividend.Latest,Profitability.Dividend.Growth.Actual_1y,Profitability.DividendRatio.Latest,Profitability.ROAG.Latest,Profitability.ROAG.Growth.Actual_1y,Profitability.ROC.Latest,Profitability.ROC.Growth.Actual_1y,Profitability.ROE.Latest,Efficiency.EBITMargin.Latest,Efficiency.EBITMargin.Growth.Actual_1y,Efficiency.GrossMargin.Latest,Efficiency.GrossMargin.Growth.Actual_1y,Efficiency.NetProfitMargin.Latest,Efficiency.NetProfitMargin.Growth.Actual_1y,Insider.Net.Actual_1w,Insider.Net.Actual_1m,Insider.Net.Actual_3m,Insider.Net.Actual_12m,Strategy.GrahamScore,TA.MA20_MA70,TA.MA5_MA20,TA.MA50_MA200,Valuation.P_E.Latest,Valuation.P_E.Average.Actual_1y,Valuation.P_E.Average.Actual_3y,Valuation.P_FCF.Latest,Valuation.P_FCF.Average.Actual_1y,Valuation.P_FCF.Average.Actual_3y,Valuation.P_S.Latest,Valuation.P_S.Average.Actual_1y,Valuation.P_S.Average.Actual_3y
SE0007100581,"Assa Abloy är en global leverantör av lås- och dörrlösningar. Produktutbudet omfattar mekaniska lås- och låssystem, entréautomatik, elektromekaniska och elektroniska lås samt säkerhetsdörrar och beslag. Europa är den största marknaden och svara för drygt 40% av omsättningen, näst största marknad är Nordamerika med 36% (2014). Ungefär 75 % av försäljningen kommer från den institutionella och kommersiella marknaden, Den största delen av försäljningen kommer från eftermarknaden.",Assa Abloy,Sverige,Byggprodukter,Large Cap,ASSA B,179.199996948242,-0.0578338615596294,199051.09375,1110.77600097656,,0.787999987602233,1.17700004577636,0.118821293115616,43.2945938110351,47219,0.112370140850544,42.5396385192871,0.210740000009537,-0.198036387562752,95282,0.0442664101719856,0.0745311006903648,-0.0980508625507355,0.0834357962012291,0.0788928866386414,9299,0.10008280724287,0.0167399998754263,0.0608365014195442,0.0167399998754263,0.185489997267723,-0.109420016407967,0.141359999775887,-0.176703542470932,0.149989992380142,0.136429995298386,-0.162440910935402,0.378729999065399,-0.0290965959429741,0.0943900048732758,-0.164024442434311,,,6.68190002441406,36.3109016418457,4,-0.0294561982154846,0.0323657989501953,-0.0224704146385193,28.1030006408691,26.9287490844726,26.5933303833007,34.2949981689453,37.943000793457,39.7533302307128,2.65300011634826,2.64175009727478,2.6446669101715
GB0009895292,"AstraZeneca är ett globalt (verksam i över 100 länder) bioläkemedelsföretag ansvarig för hela värdekedjan (upptäckt, utveckling, tillverkning och distribution). Företagets terapiområden är:

Hjärta/kärl och metabola sjukdomar: Läkemedel för behandling av bland annat hjärtinfarkt, högt blodtryck, diabetes och åderförkalkning.
Cancer: Behandling av prostata-, bröst- och sköldkörtelcancer.
Andningsvägar, inflammation och autoimmunitet: Läkemedel för sjukdomar i andningsvägarna, till exempel astma och förkylning.
Infektion, neurovetenskap och mage/tarm: infektion och influensabehandling och vaccin, behandling av schizofreni och och bipolära sjukdomar, smärtlindring och bedövning, behandling av inflammatoriska och syrarelaterade tarmsjukdomar. AstraZeneca har 57 500 medarbetare över hela världen: 32,7% i Europa, 23,5% i USA, 6,1% i Central och Sydamerika, 4,2% i Mellanöstern och Afrika och 33,5% i Asien och Stilla Havsområdet. De största produkterna är: Crestor, Symbicort och Nexium",AstraZeneca,Sverige,Läkemedel,Large Cap,AZN,516.5,-0.13628762960434,653889,1266,0.00158227840438485,0.363999992609024,0.912999987602233,-0.0172228198498487,320.386322021484,111408.5,-0.0425368249416351,88.0003967285156,0.261370003223419,0.0334506332874298,531371.125,-0.0408522747457027,13.0102224349975,0.801379561424255,-0.192787289619446,-0.0670573487877846,28619.73046875,-0.0980821326375008,0.0492799989879131,0.083553209900856,0.0492799989879131,0.163609996438026,0.699667572975158,0.133170008659363,0.704030692577362,0.274729996919632,0.248190000653267,0.660133719444274,0.820360004901885,0.00275024143047631,0.178430005908012,0.933990836143493,,,,,3,-0.0769124031066895,0.0684491395950317,-0.0513338483870029,18.9260005950927,23.183250427246,23.2576694488525,27.6720008850097,119.679496765136,119.802001953125,3.37700009346008,3.2755000591278,3.33166694641113
SE0006886750,"Atlas Copco är en global leverantör av kompressorer, vaukuumlösningar och luftbehandlingssystem. Under 2014 gick drygt 30% av försäljningen till Europa. Verksamheten är indelad i fyra affärsområden:

Kompressorteknik: Stationära kompressorer, gas- och processkompressorer, expansionsturbiner, luftbehandlingsutrustning samt styrsystem för tryckluft. Kunder återfinns inom tillverknings-, olje-, gas-, och processindustrin.
Gruv- och bergbrytningsteknik: Bergborrverktyg, bergborriggar för tunnel- och gruvapplikationer, ovanjordsriggar, lastutrustning, geoteknisk borrutrustning, entreprenadutrustning och utrustning för väg- och markarbeten.
Industriteknik: Industriverktyg, monteringssystem samt produkter och tjänster till eftermarknaden.
Bygg- och anläggningsteknik: Entreprenadverktyg, portabla kompressorer, pumpar, generatorer m.m.",Atlas Copco A,Sverige,Produktion,Large Cap,ATCO A,325.100006103515,0.00837472826242447,394768.90625,1214.30004882812,-0.00123375561088324,0.92299997806549,1.73800003528594,0.149470895528793,55.4011535644531,51718,0.122571676969528,42.601318359375,0.103360004723072,-0.286138564348221,119049,0.114951997995377,0.278806924819946,0.275396674871445,0.141206070780754,0.0996996387839317,20512,0.200304299592972,0.0209200009703636,-0.294435083866119,0.0209200009703636,0.168200001120567,0.11331745237112,0.340489983558655,0.0811608880758286,0.268750011920929,0.205320000648499,0.0746924877166748,0.409590005874634,0.0389620289206505,0.126719996333122,0.158318102359772,,,-4.98839998245239,-47.200698852539,4,-0.00350683927536011,0.0392135381698608,0.00496470928192139,28.3619995117187,25.1372509002685,25.7703304290771,27.6000003814697,26.5627498626708,24.5646705627441,3.59400010108947,2.96950006484985,3.09299993515014
SE0000191827,"Atrium Ljungberg är ett svenskt fastighetsbolag med fokus på utveckling och förvaltning av handels- och kontorsfastigheter. Verksamheten är huvudsakligen koncentrerad till Stockholm, Uppsala och Malmö. Fastighetsbeståndet omfattar 47 fastigheter och värderas till 26 mdr SEK. Den uthyrningsbara ytan uppgår till 1 110 Tkvm (Handelsfastigheterna 531 Tkvm och kontorsfastigheterna 557 Tkvm) och uthyrningsgraden låg på 94 %. I koncernen ingår även det helägda byggmästarbolaget TL Bygg.",Atrium Ljungberg,Sverige,Fastigheter,Large Cap,ATRLJ B,138.5,-0.0616531558334827,18451.109375,133.220993041992,,0.0590000003576279,0.57200002670288,1.20000004768371,179.96240234375,17295,0.218901962041855,130.03759765625,0.42111000418663,0.0360429063439369,41267,0.214771419763565,0.338603436946869,0.77164614200592,0.166956514120102,0.00107464659959078,1114,0.366200625896454,0.0285199992358685,0.00528727518394589,0.0285199992358685,0.0882100015878677,0.456331521272659,0.0371600016951561,-0.187581971287727,0.209140002727509,0.601159989833831,0.0727529078722,0.631300032138824,0.0502412207424641,1.49339008331298,0.769733965396881,0.568300008773803,0.568300008773803,0.568300008773803,34.9417991638183,,-0.012775182723999,-0.00279712677001953,-0.00763779878616333,5.10099983215332,6.54174995422363,5.95866584777832,-6.03599977493286,-30.3439998626708,-16.3993301391601,7.61800003051757,7.98050022125244,7.43133401870727
SE0007666110,"Attendo verkar inom äldreomsorg, omsorg till personer med funktionsnedsättning samt individ- och familjeomsorg. Verksamheten har idag 450 enheter med 18 000 medarbetare i Sverige, Danmark, Finland och Norge.",Attendo,Sverige,Sjukvård,Large Cap,ATT,98.6999969482421,-0.0314033813774586,15772.259765625,159.800003051757,-0.00124999997206032,1.0219999551773,1.28100001811981,0.164545461535454,34.2452812194824,4962,0.115056179463863,31.2075462341308,0.280869990587234,-0.0430323705077171,10407,0.0955890119075775,-0.0342465750873089,0.561262845993041,0.0865270644426346,0.0581857971847057,1052,0.558518528938293,0.0123599991202354,0.714285731315612,0.0123599991202354,0.244990006089211,0.290167987346649,0.121409997344017,-0.0384127981960773,0.140469998121262,0.0905200019478798,-0.0160869564861059,0.370050013065338,0.0459594689309597,0.0655100047588348,0.473459273576736,,,0.64759999513626,111.404502868652,1,-0.0238210558891296,-0.00570303201675415,0.10211968421936,22.628999710083,21.4039993286132,26.7583293914794,138.352996826171,114.950698852539,78.1423263549804,1.48199999332427,1.29149997234344,1.26966702938079
SE0001337213,,Auriant Mining,Sverige,Gruv & Metall,First North,AUR,2.41000008583068,-0.311428546905518,42.9029998779296,17.8020000457763,,0.648000001907348,0.456999987363815,0.340175986289978,50.0798225402832,-306.738006591796,,-18.0434112548828,1.28804004192352,-0.107183210551739,544.619018554687,-0.00569251319393516,,,-0.237730100750923,0.0801374614238739,115.417999267578,0.244237944483757,,,,0.0501400008797646,,0.355849981307983,,-0.0630899965763092,0.277789980173111,,0.33118000626564,0.412944227457047,0.0548699982464314,,,,,,1,-0.0734902620315552,,-0.498116612434387,2.21700000762939,3.10949993133544,2.72066688537597,0.421000003814697,1.07249999046325,0.953666687011718,0.122000001370907,0.356499999761581,0.245000004768372
SE0000382335,"Autoliv Inc utvecklar och tillverkar produkter för bilsäkerhet till kunder verksamma inom fordonsindustrin. Krockkuddar står för två tredjedelar av försäljningen och resterande del utgörs av säkerhetsbälten, bilbarnstolar, rattar och liknande produkter. Bolaget är verksamt 28 länder och har sina största marknader i EU och Amerika.",Autoliv,Sverige,Produktion,Large Cap,ALIV SDB,998.5,0.0299123264849186,87967.8515625,88.099998474121,,1.29600000381469,1.54299998283386,-0.0766008347272873,405.576477050781,31803.9296875,-1.22624842333607E-05,361.408294677734,0.069520004093647,1.83755099773406,69576.09375,-0.0243588853627443,-0.209451526403427,0.00214758655056357,-0.110221080482006,0.0739462599158287,7936.18505859375,0.128728836774826,0.0208199992775917,0.0441324003040791,0.0208199992775917,0.0933300033211708,0.00679611600935459,0.188889995217323,0.0297099873423576,0.144500002264977,0.0845300033688545,-0.0405221320688725,0.206089988350868,0.0068888021633029,0.0542799979448318,-0.0668729618191719,,-0.13459999859333,-0.261599987745285,-0.579800009727478,4,-0.0363622903823853,0.0677218437194824,-0.0458809770643711,17.9659996032714,16.3229999542236,18.4793300628662,40.0470008850097,45.7345008850097,54.8933410644531,0.975000023841857,0.921500027179718,0.979000091552734
SE0000170110,Avanza erbjuder en plattform för kunder att bedriva handel med värdepapper på internet. Den huvudsakliga kundgruppen är svenska privatsparare.,Avanza,Sverige,Bank,Large Cap,AZA,330.200012207031,-0.0802228078246117,9852.837890625,29.8390007019042,0.0122120836749673,,,,3848.82763671875,1186,0.0850869193673134,40.8965530395507,0.230100005865097,-0.12943135201931,112802,0.199128299951553,-0.0531914904713631,-0.0242911148816347,0.0444444455206394,0.0337323173880577,-1944,,0.0318000018596649,0.0607071407139301,0.0318000018596649,0.00353999994695187,-0.176744192838669,0.00410000002011657,-0.188118815422058,0.336419969797134,0.487369984388351,-0.057074312120676,0.542109966278076,-0.0774166136980057,0.419999986886978,-0.0446077212691307,-0.0876000002026558,22.1362991333007,22.1578006744384,46.681900024414,,-0.0358653664588928,0.00248169898986816,-0.0678008794784546,24.6940002441406,25.1334991455078,24.291669845581,-5.03999996185302,22.0222492218017,43.8863296508789,10.3710002899169,10.8807497024536,10.5489997863769
SE0002180539,,Avega Group,Sverige,IT-Tjänster,Small Cap,AVEG B,31.3999996185302,0.207692295312881,355.605010986328,11.3249998092651,,3.44400000572204,1.26900005340576,0.128000006079674,10.3999996185302,13.3999996185302,0.425531923770905,1.218181848526,-0.150120005011559,,129.899993896484,0.278543293476105,0.366666674613953,0.497444540262222,0.0659630596637726,0.0680353343486786,29.7999992370605,0.0419580414891243,0.0414000004529953,-0.21709531545639,0.0414000004529953,0.225830003619194,0.169679388403893,-20.4761905670166,,1.88386988639831,0.096110001206398,0.166949972510338,0.195800006389618,0.0610740818083286,0.0652699992060661,0.402148246765137,,,0.144199997186661,0.144199997186661,5,0.0962011814117432,0.0485166311264038,0.060450553894043,12.1789999008178,10.7247495651245,11.5706701278686,12.0139999389648,8.6582498550415,9.84933376312255,0.7950000166893,0.612750113010406,0.631333410739898
SE0000671745,,Avensia,Sverige,IT-Tjänster,First North,AVEN,8.89999961853027,-0.0326087176799774,316.342010498046,35.5439987182617,,2.57399988174438,1.74699997901916,0.0871188566088676,0.770257115364074,28.277000427246,0.313132733106613,0.80791425704956,-0.216089993715286,,55.2360000610351,0.415726900100708,-0.385146111249924,0.0128988455981016,0.339000970125198,0.262112140655518,15.5410003662109,3.57626628875732,0.0168500002473593,-0.0690607726573944,0.0168500002473593,0.208930000662804,-0.31016606092453,0.847190022468566,0.562072455883026,0.375110030174255,0.0973799973726273,0.120340548455715,0.787509977817535,0.035761259496212,0.0746100023388863,-0.197569370269775,,0.407999992370605,0.172199994325638,3.18289995193481,,-0.0284262299537659,0.0228832960128784,-0.0644363760948181,29.826000213623,24.0962505340576,19.5400009155273,23.0809993743896,20.2164993286132,16.8770008087158,2.22499990463256,2.07999992370605,2.0463330745697
SE0004270445,,Avtech,Sverige,Tjänster & Leverans,First North,AVT B,4.23000001907348,-0.147177413105965,238.910003662109,56.4799995422363,,0.384999990463257,41.3330001831054,4.95748043060302,,31.1000003814697,-0.194300517439842,0.555357158184051,-0.703469991683959,,31.7000007629394,-0.269585251808167,,,0.25,-0.109489053487778,-13.5,,,,,-0.284000009298325,,-0.81818002462387,,-0.228300005197525,-0.590160012245178,,0.204920008778572,0.651382088661193,-0.58196997642517,,,,-0.666599988937377,-0.576399981975555,1,-0.0373871922492981,0.0139423608779907,0.0839486122131348,-33.652000427246,-30.7452507019042,-32.4943389892578,-18.8120002746582,-27.8969993591308,-31.4966697692871,19.5830001831054,25.2837505340576,26.1979999542236
SE0006993770,"Axfood bedriver handel med dagligvaror inom svensk detalj- och partihandel i Sverige. Verksamheten är uppdelad i två affärsområden:

Detaljhandel: De egenägda kedjorna Willys och Hemköp med 258 butiker. Axfood har även samverkanavtal med drygt 800 handlarägda butiker inom Hemköpskedjan, Tempo och Handlar´n.
Partihandel: Axfood Närlivs, Axfood Snabbgross (grossistförsäljning), Axfood Sverige (Partihandel)",Axfood,Sverige,Livsmedel,Large Cap,AXFO,143.5,-0.0198087021708488,30116.490234375,209.871002197265,,4.23199987411499,0.875999987125396,-0.102459020912647,33.5263175964355,3510,0.0537376180291176,16.7942581176757,0.0274700000882149,,10522,0.0925137624144554,-0.013020833954215,-0.00679126847535372,0.0849786177277565,0.0456455908715725,2311,-0.0310272518545389,0.0418100021779537,-0.309952139854431,0.0418100021779537,0.205310001969337,-0.00499176094308496,0.42451998591423,-0.196045756340027,0.415649980306625,0.0423099994659424,-0.0526197962462902,0.143150001764297,-0.0113950278609991,0.0328099988400936,-0.0500868558883667,,,9.99999974737875E-05,3.43440008163452,4,0.00717353820800781,0.00984442234039307,-0.00634366273880005,20.6140003204345,21.0332508087158,21.0746707916259,37.1809997558593,29.44700050354,24.1546592712402,0.675999999046325,0.712249994277954,0.700999975204467
SE0005250719,,aXichem,Sverige,Bioteknik,First North,AXIC A,11.8999996185302,0.40828400850296,176.190994262695,14.8059997558593,0.59995675086975,,14.237000465393,10.0023183822631,0.332357138395309,38.0569992065429,0.646633744239807,2.71835708618164,-0.265610009431839,,42.7099990844726,0.50477397441864,,,,-0.990059673786163,-6.51999998092651,,,,,-0.505769968032836,,-0.193069994449615,,-0.160099998116493,-1178.59997558593,,-976,,-1218.59997558593,,,,,0.0709000006318092,1,-0.0292590856552124,-0.0565286874771118,0.636738896369934,-28.9190006256103,-16.2657508850097,-18.2523307800292,-16.1779994964599,-10.0592498779296,-10.4239997863769,35238.28125,17385.5703125,17707.6796875
SE0000672354,"Axis är ett IT-företag som erbjuder nätverksvideolösningar för säkerhetsövervakning och fjärrövervakning. Bolaget finns representerat över hela världen via egna kontor och ett nätverk med 75 000 partners (2014) Produktportföljen innefattar nätverkskameror, video encodermjukvaror och tillbehör. Bolagets installationer finns bl.a på flygplatser, i skolor, på casinon och vid motorvägar.",Axis,Sverige,Elektronisk utrustning,Large Cap,AXIS,339.700012207031,-0.00817514676600695,23595.900390625,69.4609985351562,,1.92400002479553,2.37700009346008,0.199899047613144,23.5173912048339,2640.89990234375,0.359886705875397,38.2739143371582,-0.271650016307831,,4263.60009765625,0.236542925238609,0.199836865067482,0.0367439016699791,0.20201963186264,0.172681525349617,1051.59997558593,0.546470582485198,,,,0.170720010995865,-0.161616653203964,0.540729999542236,-0.0101958634331822,0.275629997253418,0.122950002551079,-0.08505729585886,0.507929980754852,0.0143182361498475,0.088749997317791,-0.115947797894478,,,,,4,-0.0113160610198975,0.00191807746887207,-0.00732290744781494,32.4169998168945,37.5087509155273,33.8660011291503,33.7709999084472,-151.72019958496,-55.8089981079101,2.87700009346008,3.30949997901916,3.06800007820129
SE0005934452,,Axkid,Sverige,Konsument,Aktietorget,AXKID,12.1000003814697,0.571428656578063,117.370002746582,9.69999980926513,0.182926833629608,1.77600002288818,1.42100000381469,0.409722208976746,1.31588888168334,24.1959991455078,0.861230790615081,2.68844437599182,-0.0421999990940094,,36.0390014648437,0.392165958881378,147.33332824707,,0.921277523040771,0.873569667339324,,,,,,0.111479997634888,,0.13910000026226,,0.113660000264645,0.0492700003087521,,0.365820020437241,0.165365874767303,0.0429599992930889,,,,,-0.263399988412857,,0.276068449020386,0.0734539031982422,0.214664578437805,42.6809997558593,80.4204177856445,213.878005981445,,-8.2832498550415,-12.8015003204345,1.83299994468688,1.95614302158355,2.14100003242492
SE0009888506,,Ayima,Sverige,IT-Tjänster,Aktietorget,AYIMA,20,0.212121218442917,104.699996948242,5.2350001335144,,2.43899989128112,1.23000001907348,,5.11999988555908,26.6000003814697,,5.32000017166137,-0.120690003037453,,52.2000007629394,,,,,,2,,,,,-0.200949996709824,,-0.449999988079071,,-0.319550007581711,-0.0777700021862984,,0.541239976882934,,-0.066770002245903,,,,,,3,-0.0404609441757202,0.256789684295654,-0.0281504392623901,-12.3179998397827,-6.15899991989135,,-9.10400009155273,-4.55200004577636,,0.82200002670288,0.41100001335144,
SE0008347660,,B3IT Management,Sverige,IT-Tjänster,Small Cap,B3IT,82,,598.599975585937,7.30000019073486,-0.014179608784616,1.95899999141693,0.985000014305114,-0.254352748394012,27.8857135772705,85.8000030517578,0.0902160108089447,12.2571430206298,-0.025620000436902,,281,0.197273120284081,-0.363636374473572,-0.255603104829788,0.191222578287125,0.261806517839432,47.9000015258789,0.520634889602661,0.025610001757741,-0.418219000101089,0.025610001757741,0.0953100025653839,-0.276309788227081,0.390760004520416,-0.448593109846115,0.224940001964569,0.0568699985742569,-0.310917258262634,0.321949988603592,-0.0381225533783436,0.0350699983537197,-0.418311506509781,-3.24489998817443,-3.24489998817443,-4.02530002593994,-3.8979001045227,,-0.00237709283828735,0.000765085220336914,-0.011682391166687,31.0160007476806,23.4792499542236,17.4610004425048,124.708000183105,47.2464981079101,46.5333404541015,1.0880000591278,1.01900005340576,0.698000013828277
SE0005878741,,Bactiguard,Sverige,Läkemedel,Small Cap,BACTI B,22.6000003814697,0.124378107488155,752.625,33.3019981384277,,0.228000000119209,0.416999995708466,0.00481927720829844,7.6376667022705,388.634002685546,-0.0231915172189474,11.7767877578735,0.210859999060631,0.165616363286972,640.676025390625,-0.0236440300941467,,,0.0787161663174629,0.0304356105625629,-14.1899995803833,,,,,-0.0729599967598915,,-0.00662000011652708,,-0.0252900011837482,-0.0196800008416176,,0.578530013561248,-0.208566457033157,-0.0673099979758263,,,,-0.987500011920928,2.87599992752075,,-0.0315329432487488,0.00961089134216309,0.172603607177734,-76.583999633789,-45.8305015563964,-37.3769989013671,-38.5660018920898,-25.2237491607666,-25.8016700744628,5.15399980545043,4.05550003051757,4.09433317184448
SE0002252296,,Bahnhof,Sverige,Telekommunikationstjänster,Aktietorget,BAHN B,215.5,0.214084506034851,2318.13403320312,10.7569999694824,,1.60599994659423,0.94700002670288,0.0406593419611454,33.2155990600585,232.059005737304,0.235157921910286,23.2059001922607,-0.311529994010925,,570.221008300781,0.228802755475044,0.160107120871544,0.107638403773308,0.243177816271782,0.229341834783554,160.235000610351,0.00575578399002552,0.0150800002738833,-0.306985288858414,0.0150800002738833,0.152189999818802,-0.141527533531189,1.24045991897583,0.303223222494125,0.324269980192184,0.114620000123978,-0.068054310977459,0.299529999494553,-0.0391980744898319,0.0842899978160858,-0.0989845022559166,,,,1.00699996948242,3,0.100648514926434,0.0511845350265503,0.0237466096878052,30.0289993286132,26.4122505187988,25.3646602630615,23.9190006256103,46.742748260498,41.8766708374023,2.53099989891052,2.30725002288818,2.25566601753234
SE0009663834,,Bambuser,Sverige,IT-Tjänster,First North,BUSER,4.09000015258789,-0.129787161946297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048200000077486,0.048200000077486,2,-0.0651301145553589,-0.0328710675239563,-0.102556765079498,,,,,,,,,
SE0006261046,,Bayn Europe,Sverige,Livsmedel,First North,BAYN,3.90000009536743,0.95979905128479,30.2290000915527,7.75099992752075,1.04619848728179,0.305000007152557,0.609000027179718,-0.75364077091217,0.89942854642868,4.68499994277954,-0.505905926227569,0.669285714626312,0.226119995117187,,10.9809999465942,-0.13651017844677,,,0.257621943950653,0.26407253742218,-6.94299983978271,,,,,-2.16018986701965,,-1.4105999469757,,-1.63777995109558,-2.2659900188446,,0.547519981861114,-0.244768753647804,-2.2931900024414,,,,,0.717100024223327,,0.238906264305115,0.379884272813797,0.00389194488525391,-3.94000005722045,-4.26525020599365,-4.25266599655151,-3.36500000953674,-3.19324994087219,-3.42199993133544,9.03400039672851,9.65649986267089,8.92466640472412
SE0008321921,,BE Group,Sverige,Handel & Distribution,Small Cap,BEGR,53.5,-0.204460963606834,694.601013183593,12.9829998016357,,1.91400003433227,1.67200005054473,-0.0227936878800392,113.666664123535,794,0.050264548510313,66.1666641235351,0.272009998559952,0.0317087061703205,2158,0.0516569167375565,,,0.0955109894275665,0.0397784486413002,-21,,,,,0.0213000010699034,,0.0460900031030178,,0.0428199991583824,0.0152500001713634,,0.146249994635582,0.104357026517391,0.00822999980300665,,,,,2.13089990615844,1,-0.138968110084534,0.0332174301147461,0.0667129755020142,20.4300003051757,-0.905749976634979,-1.70366704463958,-30.2000007629394,-2.80850005149841,-10.1003303527832,0.167999997735023,0.130750000476837,0.144666701555252
SE0000112906,,Beijer,Sverige,Handel & Distribution,Mid Cap,BEIJ B,249.5,0.0754310339689255,10576.5498046875,42.390998840332,,1.28600001335144,2.05200004577636,0.0914893597364426,106.976188659667,2959,0.115761689841747,70.4523773193359,0.2742899954319,0.0352128632366657,7452,0.0469232946634293,0.258333325386047,0.138942286372185,0.0995867699384689,0.0933096036314964,236,-0.283110588788986,0.0220400001853704,-0.199127897620201,0.0220400001853704,0.0744999945163727,0.083794005215168,0.140780001878738,-0.011515237390995,0.145999997854233,0.0676300004124641,0.00520214019343257,,,0.0450899973511696,0.0418207012116909,,,,-32.3535995483398,5,0.0299855470657349,0.00654780864715576,0.0731055736541748,24.4829998016357,22.7162494659423,21.9659996032714,67.797996520996,-88.3487472534179,-156.044998168945,1.10399997234344,0.983250021934509,0.964999973773956
SE0000190134,,Beijer Alma,Sverige,Produktion,Mid Cap,BEIA B,242,-0.0491159148514271,7291.7021484375,30.1310005187988,,1.13300001621246,2.36400008201599,0.46287128329277,52.4166679382324,1821.09997558593,0.0562612377107143,60.7033348083496,0.187350004911423,0.434423089027405,3397.39990234375,0.127692759037018,0.23820224404335,0.0750526040792465,0.184327691793442,0.106681995093822,351.200012207031,-0.233187764883041,0.0392599999904633,-0.176593959331512,0.0392599999904633,0.132279992103577,-0.0498491562902927,0.211790010333061,-0.173695906996727,0.203299999237061,0.134369999170303,0.012432187795639,0.326880007982254,0.00269938656128943,0.0963499993085861,-0.0285339783877134,,,,,5,-0.0183537006378174,-0.00624221563339233,-0.0123082995414734,19.6539993286132,18.9202499389648,18.670669555664,162.761001586914,78.1315002441406,74.3943328857421,1.89400005340576,1.80624997615814,1.79966700077056
SE0000671711,,Beijer Electronics,Sverige,Elektronisk utrustning,Small Cap,BELE,29.7000007629394,-0.368085086345673,566.379028320312,19.0699996948242,,0.810000002384185,0.984000027179718,-0.125333338975906,53.9977912902832,391.308990478515,-0.155447602272034,20.5952110290527,0.44556000828743,0.165533125400543,1423.46105957031,-0.0436634831130505,-0.993555068969726,,0.0712410509586334,-0.0549141056835651,23.8579998016357,-0.40487414598465,,,,-0.262019991874695,,0.0254900008440018,,-0.437940001487732,0.0181900002062321,,,,-0.150959998369217,,,0.103100001811981,0.103100001811981,0.758000016212463,1,-0.157086908817291,-0.157684624195099,-0.0223134160041809,-3.25399994850158,-6.83424997329711,11.8936700820922,-9.5959997177124,-12.8004999160766,70.3573303222656,0.49099999666214,0.712249994277954,0.687333285808563
SE0002457796,,Beowulf Mining,Sverige,Gruv & Metall,Aktietorget,BEO SDB,0.899999976158142,-0.0625000074505806,452.367004394531,502.630004882812,0.048683900386095,,5.625,-0.0507931150496006,,102.986000061035,0.194608464837074,0.20515139400959,-0.21968999505043,,107.307998657226,0.211205914616585,,,,,,,,,,-0.301800012588501,,-0.0947199985384941,,-0.0725599974393845,,,,,,,,,,,1,-0.00974047183990479,0.00791096687316895,-0.139587163925171,-60.8110008239746,-63.1997489929199,-45.2080001831054,,-32.3209991455078,-26.1825008392333,,,
SE0000101362,,Bergman & Beving,Sverige,Handel & Distribution,Mid Cap,BERG B,102.75,-0.298634827136993,2904.22900390625,28.2649993896484,0.00601509073749185,1.9539999961853,1.85000002384185,-0.00537634454667568,69.1785736083984,1730,-0.357832223176956,61.7857131958007,0.0548099987208843,1.67235493659973,3667,-0.283649146556854,10.3939390182495,2.42897486686706,-0.521311521530151,-0.0960131138563156,301,5.27083301544189,0.0486600026488304,0.756678700447082,0.0486600026488304,0.588289976119995,4.26716804504394,0.0955699980258942,-0.337653338909149,0.731790006160736,0.0340499989688396,-0.44920739531517,0.420519977807999,0.0174199156463146,0.176690012216568,2.81619882583618,,,0.460599988698959,12.7741003036499,6,-0.138612151145935,0.0313553810119629,-0.37135523557663,2.29399991035461,6.91674995422363,10.8756704330444,53.7820014953613,73.2147521972656,60.1266708374023,0.405000001192093,0.385500013828278,0.494333386421204
SE0000101297,,Bergs Timber,Sverige,Skog,Small Cap,BRG B,2.72000002861022,0.0836653485894203,447.920989990234,164.677001953125,0.451550900936127,1.42900002002716,1.95299994945526,0.810009241104125,2.46097564697265,389.799987792968,0.483821868896484,2.37682938575744,0.247040003538132,-0.294695377349854,793.400024414062,0.26660281419754,,,0.482106119394302,0.249586597084999,8.60000038146972,-0.519553065299987,,,,0.0202099997550249,,0.0537599995732307,,0.0410500019788742,0.0247900001704693,,0.321040004491806,0.1384397149086,0.0141199994832277,,,,0.133499994874001,45.7382011413574,2,0.0122354030609131,0.0250842571258545,0.084726445376873,28.011999130249,-61.8504981994628,-24.0030002593994,15.5530004501342,14.5345001220703,13.9716701507568,0.395000010728836,0.379000008106232,0.360666692256927
